dataset,subject,roi,time_idx,time_s,model,layer,RSA,CKA
EEG2,sub-01,whole_brain,40,0.4,ResNet152_adv,features/layer3-0,0.044642454402816945,0.020554670565611333
EEG2,sub-01,whole_brain,40,0.4,ResNet152_adv,features/layer3-10,0.0037370629651841884,0.015882895967357518
EEG2,sub-01,whole_brain,40,0.4,ResNet152_adv,features/layer3-15,-0.016920031656059216,0.019957455939885002
EEG2,sub-01,whole_brain,40,0.4,ResNet152_adv,features/layer3-20,-0.020945098853628698,0.018846463739689057
EEG2,sub-01,whole_brain,40,0.4,ResNet152_adv,features/layer3-25,-0.0256563015449156,0.018715011402723497
EEG2,sub-01,whole_brain,40,0.4,ResNet152_adv,features/layer3-30,-0.012475316912363997,0.021738198249614905
EEG2,sub-01,whole_brain,40,0.4,ResNet152_adv,features/layer3-5,0.007950338574797643,0.018535550669317655
EEG2,sub-01,whole_brain,40,0.4,ResNet152_adv,features/layer4-1,0.03437262556615496,0.025338843274939887
EEG2,sub-01,whole_brain,40,0.4,Qwen3-VL-2B,features/language_model-layers-11,0.1070463772921605,0.026726187003491483
EEG2,sub-01,whole_brain,40,0.4,Qwen3-VL-2B,features/language_model-layers-16,0.13115839970617107,0.026796138486602956
EEG2,sub-01,whole_brain,40,0.4,Qwen3-VL-2B,features/language_model-layers-3,0.08568743831543517,0.02512020774633717
EEG2,sub-01,whole_brain,40,0.4,Qwen3-VL-2B,features/language_model-layers-8,0.10134880982331942,0.02750665194667493
EEG2,sub-01,whole_brain,40,0.4,Qwen3-VL-2B,features/visual-blocks-10,0.0447632986790458,0.002878736967047373
EEG2,sub-01,whole_brain,40,0.4,Qwen3-VL-2B,features/visual-blocks-14,0.03219566020865846,0.0017526998125440099
EEG2,sub-01,whole_brain,40,0.4,Qwen3-VL-2B,features/visual-blocks-18,0.027883842534163764,0.0030594931581642585
EEG2,sub-01,whole_brain,40,0.4,Qwen3-VL-2B,features/visual-blocks-2,-0.025210795102465537,-0.00022488976944586898
EEG2,sub-01,whole_brain,40,0.4,Qwen3-VL-2B,features/visual-blocks-22,0.05515807551807237,0.009366886219739964
EEG2,sub-01,whole_brain,40,0.4,Qwen3-VL-2B,features/visual-blocks-6,-0.012779637413135064,0.0033822809254054212
EEG2,sub-01,whole_brain,42,0.42,ResNet152_adv,features/layer1-0,-0.011698364928452451,-6.994605455370759e-05
EEG2,sub-01,whole_brain,42,0.42,ResNet152_adv,features/layer2-0,0.010389991701742573,-0.0013569334525456442
EEG2,sub-01,whole_brain,42,0.42,ResNet152_adv,features/layer3-0,0.057112721902553745,0.0043069230611094324
EEG2,sub-01,whole_brain,42,0.42,ResNet152_adv,features/layer3-10,0.02639451210716987,0.0037727300940967527
EEG2,sub-01,whole_brain,42,0.42,ResNet152_adv,features/layer3-15,0.00791956771326639,0.006707642040153147
EEG2,sub-01,whole_brain,42,0.42,ResNet152_adv,features/layer3-20,0.004321312146195246,0.005285751653204183
EEG2,sub-01,whole_brain,42,0.42,ResNet152_adv,features/layer3-25,0.00019613597797617997,0.004398589729880928
EEG2,sub-01,whole_brain,42,0.42,ResNet152_adv,features/layer3-30,0.004427681770397258,0.0057519833271109065
EEG2,sub-01,whole_brain,42,0.42,ResNet152_adv,features/layer3-5,0.03244234536100653,0.0047480965059563795
EEG2,sub-01,whole_brain,42,0.42,ResNet152_adv,features/layer4-1,0.03217895417852896,0.008204121357633718
EEG2,sub-01,whole_brain,42,0.42,Qwen3-VL-2B,features/language_model-layers-11,0.06593768908735997,0.013241632551685928
EEG2,sub-01,whole_brain,42,0.42,Qwen3-VL-2B,features/language_model-layers-16,0.0843714166127462,0.01287654326620606
EEG2,sub-01,whole_brain,42,0.42,Qwen3-VL-2B,features/language_model-layers-3,0.0575062643578711,0.012856105899559992
EEG2,sub-01,whole_brain,42,0.42,Qwen3-VL-2B,features/language_model-layers-8,0.06074382859993284,0.01371440033074713
EEG2,sub-01,whole_brain,42,0.42,Qwen3-VL-2B,features/visual-blocks-10,0.027716588619667124,0.002819446412437509
EEG2,sub-01,whole_brain,42,0.42,Qwen3-VL-2B,features/visual-blocks-14,0.032017870642720894,-0.0007161301664544411
EEG2,sub-01,whole_brain,42,0.42,Qwen3-VL-2B,features/visual-blocks-18,0.030744810579477744,-0.00026002124950744507
EEG2,sub-01,whole_brain,42,0.42,Qwen3-VL-2B,features/visual-blocks-2,0.002996701176602737,-0.0005122379973406486
EEG2,sub-01,whole_brain,42,0.42,Qwen3-VL-2B,features/visual-blocks-22,0.04769914642341439,0.0036619387361053126
EEG2,sub-01,whole_brain,42,0.42,Qwen3-VL-2B,features/visual-blocks-6,0.01796989664689206,0.0015971662470085617
EEG2,sub-01,whole_brain,44,0.44,ResNet152_adv,features/layer1-0,0.016784405217675668,-0.009884047853753079
EEG2,sub-01,whole_brain,44,0.44,ResNet152_adv,features/layer2-0,0.03187258014806543,-0.01036841913250387
EEG2,sub-01,whole_brain,44,0.44,ResNet152_adv,features/layer3-0,0.0764879555681123,-0.005664000603593806
EEG2,sub-01,whole_brain,44,0.44,ResNet152_adv,features/layer3-10,0.03901127852239715,-0.00204445359837889
EEG2,sub-01,whole_brain,44,0.44,ResNet152_adv,features/layer3-15,0.022597060436862916,0.0023527446360732773
EEG2,sub-01,whole_brain,44,0.44,ResNet152_adv,features/layer3-20,0.015640478265071665,0.00038027832116572477
EEG2,sub-01,whole_brain,44,0.44,ResNet152_adv,features/layer3-25,0.012881195471605112,-0.00035064880811183657
EEG2,sub-01,whole_brain,44,0.44,ResNet152_adv,features/layer3-30,0.010557276582413315,-0.00010484091036282486
EEG2,sub-01,whole_brain,44,0.44,ResNet152_adv,features/layer3-5,0.04816167265082479,-0.004621630941515805
EEG2,sub-01,whole_brain,44,0.44,ResNet152_adv,features/layer4-1,0.04080686108252133,0.003965690196914222
EEG2,sub-01,whole_brain,44,0.44,Qwen3-VL-2B,features/language_model-layers-11,0.03149722365657671,0.0073833536723575755
EEG2,sub-01,whole_brain,44,0.44,Qwen3-VL-2B,features/language_model-layers-16,0.054944942041766656,0.007366457780080481
EEG2,sub-01,whole_brain,44,0.44,Qwen3-VL-2B,features/language_model-layers-3,0.023843098240435484,0.006637701120202781
EEG2,sub-01,whole_brain,44,0.44,Qwen3-VL-2B,features/language_model-layers-8,0.02987885999307785,0.006434150415279563
EEG2,sub-01,whole_brain,44,0.44,Qwen3-VL-2B,features/visual-blocks-10,0.017585531651331587,-0.0015272837608444109
EEG2,sub-01,whole_brain,44,0.44,Qwen3-VL-2B,features/visual-blocks-14,0.01956954733839826,-0.004219749189846457
EEG2,sub-01,whole_brain,44,0.44,Qwen3-VL-2B,features/visual-blocks-18,0.016103067081125563,-0.004175767391371006
EEG2,sub-01,whole_brain,44,0.44,Qwen3-VL-2B,features/visual-blocks-2,0.020461662353228105,-0.007915893363271705
EEG2,sub-01,whole_brain,44,0.44,Qwen3-VL-2B,features/visual-blocks-22,0.02801737304404725,-0.0006170083067128738
EEG2,sub-01,whole_brain,44,0.44,Qwen3-VL-2B,features/visual-blocks-6,0.0330390589767957,-0.005349006527545978
EEG2,sub-01,whole_brain,46,0.46,ResNet152_adv,features/layer1-0,0.06903978076106798,-0.004726160483570717
EEG2,sub-01,whole_brain,46,0.46,ResNet152_adv,features/layer2-0,0.07083576278879711,-0.00337173034909124
EEG2,sub-01,whole_brain,46,0.46,ResNet152_adv,features/layer3-0,0.0878055886481892,-0.005482323743688096
EEG2,sub-01,whole_brain,46,0.46,ResNet152_adv,features/layer3-10,0.05185468881590197,-0.003591327159700503
EEG2,sub-01,whole_brain,46,0.46,ResNet152_adv,features/layer3-15,0.02515285448536866,-0.0012222688093042736
EEG2,sub-01,whole_brain,46,0.46,ResNet152_adv,features/layer3-20,0.018657344645918558,-0.001152715858710615
EEG2,sub-01,whole_brain,46,0.46,ResNet152_adv,features/layer3-25,0.007077515102702541,-0.001755344702271434
EEG2,sub-01,whole_brain,46,0.46,ResNet152_adv,features/layer3-30,0.022625862203907936,-0.00230692320057026
EEG2,sub-01,whole_brain,46,0.46,ResNet152_adv,features/layer3-5,0.06393248751678095,-0.008024464314748585
EEG2,sub-01,whole_brain,46,0.46,ResNet152_adv,features/layer4-1,0.032727701292665855,0.00025323617556367704
EEG2,sub-01,whole_brain,46,0.46,Qwen3-VL-2B,features/language_model-layers-11,0.02320283960568689,0.001762427811668867
EEG2,sub-01,whole_brain,46,0.46,Qwen3-VL-2B,features/language_model-layers-16,0.045133691699090435,0.003384153651425183
EEG2,sub-01,whole_brain,46,0.46,Qwen3-VL-2B,features/language_model-layers-3,0.023406884809872575,0.005844561525612791
EEG2,sub-01,whole_brain,46,0.46,Qwen3-VL-2B,features/language_model-layers-8,0.022029556919516927,0.0036593594830390376
EEG2,sub-01,whole_brain,46,0.46,Qwen3-VL-2B,features/visual-blocks-10,0.01644800178099599,-0.0022312189207753515
EEG2,sub-01,whole_brain,46,0.46,Qwen3-VL-2B,features/visual-blocks-14,0.02104242883551673,-0.004852624250596883
EEG2,sub-01,whole_brain,46,0.46,Qwen3-VL-2B,features/visual-blocks-18,0.014281699682499493,-0.005310638344112512
EEG2,sub-01,whole_brain,46,0.46,Qwen3-VL-2B,features/visual-blocks-2,0.06100751697758629,-0.010029452902997086
EEG2,sub-01,whole_brain,46,0.46,Qwen3-VL-2B,features/visual-blocks-22,0.03327261055182797,-0.00320230238515738
EEG2,sub-01,whole_brain,46,0.46,Qwen3-VL-2B,features/visual-blocks-6,0.06321104995570766,-0.0080186932331382
EEG2,sub-01,whole_brain,48,0.48,ResNet152_adv,features/layer1-0,0.04576868314233433,-0.006205337597239638
EEG2,sub-01,whole_brain,48,0.48,ResNet152_adv,features/layer2-0,0.054539197793128415,-0.005048533421572785
EEG2,sub-01,whole_brain,48,0.48,ResNet152_adv,features/layer3-0,0.056934235274880916,-0.005258219760579706
EEG2,sub-01,whole_brain,48,0.48,ResNet152_adv,features/layer3-10,0.03122991449932616,-0.002655154391721711
EEG2,sub-01,whole_brain,48,0.48,ResNet152_adv,features/layer3-15,0.023984042464447488,0.000467809327491903
EEG2,sub-01,whole_brain,48,0.48,ResNet152_adv,features/layer3-20,0.017904946033202352,-0.0010652579712929272
EEG2,sub-01,whole_brain,48,0.48,ResNet152_adv,features/layer3-25,0.011805609342504499,-0.0013080455039080532
EEG2,sub-01,whole_brain,48,0.48,ResNet152_adv,features/layer3-30,0.02853902045566923,-0.0017101136723792032
EEG2,sub-01,whole_brain,48,0.48,ResNet152_adv,features/layer3-5,0.04010846430711148,-0.0060496754645203935
EEG2,sub-01,whole_brain,48,0.48,ResNet152_adv,features/layer4-1,0.026933546734706024,0.0015479268538368912
EEG2,sub-01,whole_brain,48,0.48,Qwen3-VL-2B,features/language_model-layers-11,0.03522753256967242,0.0026139184421727518
EEG2,sub-01,whole_brain,48,0.48,Qwen3-VL-2B,features/language_model-layers-16,0.031046803736851904,0.004702737249518861
EEG2,sub-01,whole_brain,48,0.48,Qwen3-VL-2B,features/language_model-layers-3,0.024188321507711226,0.005671143946340528
EEG2,sub-01,whole_brain,48,0.48,Qwen3-VL-2B,features/language_model-layers-8,0.024639039428134443,0.004492078936403933
EEG2,sub-01,whole_brain,48,0.48,Qwen3-VL-2B,features/visual-blocks-10,0.006139866812431814,0.004108284166968928
EEG2,sub-01,whole_brain,48,0.48,Qwen3-VL-2B,features/visual-blocks-14,0.001854848336390607,0.001390715302874465
EEG2,sub-01,whole_brain,48,0.48,Qwen3-VL-2B,features/visual-blocks-18,0.0015086341363165182,0.0008275953954703649
EEG2,sub-01,whole_brain,48,0.48,Qwen3-VL-2B,features/visual-blocks-2,0.03989139942710431,-0.007811125896205582
EEG2,sub-01,whole_brain,48,0.48,Qwen3-VL-2B,features/visual-blocks-22,0.014075490703194294,0.003015130115894098
EEG2,sub-01,whole_brain,48,0.48,Qwen3-VL-2B,features/visual-blocks-6,0.040240648667035195,-0.005670872531431287
EEG2,sub-01,whole_brain,50,0.5,ResNet152_adv,features/layer1-0,0.024498222312227105,-0.004662026463578727
EEG2,sub-01,whole_brain,50,0.5,ResNet152_adv,features/layer2-0,0.032856154026088304,-0.00567735174177232
EEG2,sub-01,whole_brain,50,0.5,ResNet152_adv,features/layer3-0,0.029531906102529124,-0.006683909287031979
EEG2,sub-01,whole_brain,50,0.5,ResNet152_adv,features/layer3-10,0.0013432150407259624,-0.005325747635676384
EEG2,sub-01,whole_brain,50,0.5,ResNet152_adv,features/layer3-15,-0.0011603695844809962,-0.0017242388282711072
EEG2,sub-01,whole_brain,50,0.5,ResNet152_adv,features/layer3-20,-0.0026417257602588764,-0.0027145156174415023
EEG2,sub-01,whole_brain,50,0.5,ResNet152_adv,features/layer3-25,0.0010957009889482321,-0.0015250776648280764
EEG2,sub-01,whole_brain,50,0.5,ResNet152_adv,features/layer3-30,0.00925243618259519,-0.0016433523821134126
EEG2,sub-01,whole_brain,50,0.5,ResNet152_adv,features/layer3-5,0.017130954448120756,-0.009158711766769679
EEG2,sub-01,whole_brain,50,0.5,ResNet152_adv,features/layer4-1,0.006690562223651043,0.0015009207446110952
EEG2,sub-01,whole_brain,50,0.5,Qwen3-VL-2B,features/language_model-layers-11,0.03183760779828645,0.0035818625114943767
EEG2,sub-01,whole_brain,50,0.5,Qwen3-VL-2B,features/language_model-layers-16,0.018528636275582582,0.00346480208380308
EEG2,sub-01,whole_brain,50,0.5,Qwen3-VL-2B,features/language_model-layers-3,0.028409517894940395,0.005772500490941188
EEG2,sub-01,whole_brain,50,0.5,Qwen3-VL-2B,features/language_model-layers-8,0.03885273771056863,0.005308983268086042
EEG2,sub-01,whole_brain,50,0.5,Qwen3-VL-2B,features/visual-blocks-10,0.0076925446714242954,-0.0011698849733324925
EEG2,sub-01,whole_brain,50,0.5,Qwen3-VL-2B,features/visual-blocks-14,0.018283552431971564,-0.0033858100753235685
EEG2,sub-01,whole_brain,50,0.5,Qwen3-VL-2B,features/visual-blocks-18,0.021352802449778344,-0.0034826285818344727
EEG2,sub-01,whole_brain,50,0.5,Qwen3-VL-2B,features/visual-blocks-2,0.015585011639107854,-0.00695478704253284
EEG2,sub-01,whole_brain,50,0.5,Qwen3-VL-2B,features/visual-blocks-22,0.02283808002189653,0.0010886655063385463
EEG2,sub-01,whole_brain,50,0.5,Qwen3-VL-2B,features/visual-blocks-6,0.007769348442499107,-0.005790534586952752
EEG2,sub-01,whole_brain,52,0.52,ResNet152_adv,features/layer1-0,0.03346216984494417,-0.0025062718156176633
EEG2,sub-01,whole_brain,52,0.52,ResNet152_adv,features/layer2-0,0.050258204965401516,-0.003452392348294105
EEG2,sub-01,whole_brain,52,0.52,ResNet152_adv,features/layer3-0,0.04474465557128571,-0.0063779756987660625
EEG2,sub-01,whole_brain,52,0.52,ResNet152_adv,features/layer3-10,0.009239818975673346,-0.0063261471491186235
EEG2,sub-01,whole_brain,52,0.52,ResNet152_adv,features/layer3-15,-0.0008078412328905506,-0.0030918178933667367
EEG2,sub-01,whole_brain,52,0.52,ResNet152_adv,features/layer3-20,-0.0023415629069055664,-0.002956837779139007
EEG2,sub-01,whole_brain,52,0.52,ResNet152_adv,features/layer3-25,-0.0019290169783270836,-0.002957844267813463
EEG2,sub-01,whole_brain,52,0.52,ResNet152_adv,features/layer3-30,0.019190496604876213,-0.002412361547551999
EEG2,sub-01,whole_brain,52,0.52,ResNet152_adv,features/layer3-5,0.02314098565661133,-0.012221501227330516
EEG2,sub-01,whole_brain,52,0.52,ResNet152_adv,features/layer4-1,0.011394763840001983,0.0008317508725685465
EEG2,sub-01,whole_brain,52,0.52,Qwen3-VL-2B,features/language_model-layers-11,0.030282342532416455,0.004729089557150739
EEG2,sub-01,whole_brain,52,0.52,Qwen3-VL-2B,features/language_model-layers-16,0.01831315911854313,0.00438251177361674
EEG2,sub-01,whole_brain,52,0.52,Qwen3-VL-2B,features/language_model-layers-3,0.03702658157645491,0.006451270005761131
EEG2,sub-01,whole_brain,52,0.52,Qwen3-VL-2B,features/language_model-layers-8,0.03597065101927099,0.004947562982118267
EEG2,sub-01,whole_brain,52,0.52,Qwen3-VL-2B,features/visual-blocks-10,0.013965033067398068,0.003800351858646499
EEG2,sub-01,whole_brain,52,0.52,Qwen3-VL-2B,features/visual-blocks-14,0.018432219783648576,0.001121582929408276
EEG2,sub-01,whole_brain,52,0.52,Qwen3-VL-2B,features/visual-blocks-18,0.027876203770136818,0.0008055877791760874
EEG2,sub-01,whole_brain,52,0.52,Qwen3-VL-2B,features/visual-blocks-2,0.01771051516064188,-0.008312465067641286
EEG2,sub-01,whole_brain,52,0.52,Qwen3-VL-2B,features/visual-blocks-22,0.022704327139068503,0.004158324962391317
EEG2,sub-01,whole_brain,52,0.52,Qwen3-VL-2B,features/visual-blocks-6,0.017575664685610285,-0.0071418102915256024
EEG2,sub-01,whole_brain,54,0.54,ResNet152_adv,features/layer1-0,0.04284704439810427,0.002463011211013036
EEG2,sub-01,whole_brain,54,0.54,ResNet152_adv,features/layer2-0,0.06327292743243644,0.0030775299091785418
EEG2,sub-01,whole_brain,54,0.54,ResNet152_adv,features/layer3-0,0.0599966689214784,-0.002209041113114474
EEG2,sub-01,whole_brain,54,0.54,ResNet152_adv,features/layer3-10,0.026037552253343595,0.00014223981026768759
EEG2,sub-01,whole_brain,54,0.54,ResNet152_adv,features/layer3-15,0.017025794919753347,0.0012777953174285595
EEG2,sub-01,whole_brain,54,0.54,ResNet152_adv,features/layer3-20,0.011365358972607369,0.000240807316411103
EEG2,sub-01,whole_brain,54,0.54,ResNet152_adv,features/layer3-25,0.008455080925226129,0.0004516975496611655
EEG2,sub-01,whole_brain,54,0.54,ResNet152_adv,features/layer3-30,0.01251243064404081,0.0016532143378066287
EEG2,sub-01,whole_brain,54,0.54,ResNet152_adv,features/layer3-5,0.04601459239528497,-0.006112498884908367
EEG2,sub-01,whole_brain,54,0.54,ResNet152_adv,features/layer4-1,0.02436575915775927,0.004054961467961007
EEG2,sub-01,whole_brain,54,0.54,Qwen3-VL-2B,features/language_model-layers-11,0.014795783788825708,0.002950273984937579
EEG2,sub-01,whole_brain,54,0.54,Qwen3-VL-2B,features/language_model-layers-16,0.020104140355837467,0.001958134925755224
EEG2,sub-01,whole_brain,54,0.54,Qwen3-VL-2B,features/language_model-layers-3,0.0043349451657501425,0.004327077292183059
EEG2,sub-01,whole_brain,54,0.54,Qwen3-VL-2B,features/language_model-layers-8,0.013453210070417092,0.003275520757841176
EEG2,sub-01,whole_brain,54,0.54,Qwen3-VL-2B,features/visual-blocks-10,0.031011891122126198,0.01069015544147351
EEG2,sub-01,whole_brain,54,0.54,Qwen3-VL-2B,features/visual-blocks-14,0.025618293325393667,0.0076823790822145
EEG2,sub-01,whole_brain,54,0.54,Qwen3-VL-2B,features/visual-blocks-18,0.02549448596881281,0.006980758863024313
EEG2,sub-01,whole_brain,54,0.54,Qwen3-VL-2B,features/visual-blocks-2,0.035793249473077576,-0.007536355865012641
EEG2,sub-01,whole_brain,54,0.54,Qwen3-VL-2B,features/visual-blocks-22,0.017376969544295007,0.008185110802035885
EEG2,sub-01,whole_brain,54,0.54,Qwen3-VL-2B,features/visual-blocks-6,0.029699432510525998,-0.007111252755420265
EEG2,sub-01,whole_brain,56,0.56,ResNet152_adv,features/layer1-0,0.05959857683381829,-0.0024274742638117157
EEG2,sub-01,whole_brain,56,0.56,ResNet152_adv,features/layer2-0,0.06622933824979088,-0.0027506484800565653
EEG2,sub-01,whole_brain,56,0.56,ResNet152_adv,features/layer3-0,0.06066591622886175,-0.009507886200603576
EEG2,sub-01,whole_brain,56,0.56,ResNet152_adv,features/layer3-10,0.028857427655722967,-0.007071160078177188
EEG2,sub-01,whole_brain,56,0.56,ResNet152_adv,features/layer3-15,0.022294894361668243,-0.003925522719653976
EEG2,sub-01,whole_brain,56,0.56,ResNet152_adv,features/layer3-20,0.014275711201151921,-0.00490470069930526
EEG2,sub-01,whole_brain,56,0.56,ResNet152_adv,features/layer3-25,0.014922651727484264,-0.0037647359139688355
EEG2,sub-01,whole_brain,56,0.56,ResNet152_adv,features/layer3-30,0.016190653831034164,-0.0036006057891196973
EEG2,sub-01,whole_brain,56,0.56,ResNet152_adv,features/layer3-5,0.0455957038097427,-0.012191964639499502
EEG2,sub-01,whole_brain,56,0.56,ResNet152_adv,features/layer4-1,0.012369130255979995,0.0015408510600138584
EEG2,sub-01,whole_brain,56,0.56,Qwen3-VL-2B,features/language_model-layers-11,-0.02576741628000252,-0.0018795963291375524
EEG2,sub-01,whole_brain,56,0.56,Qwen3-VL-2B,features/language_model-layers-16,-0.019678644815147302,-0.0015313644446124704
EEG2,sub-01,whole_brain,56,0.56,Qwen3-VL-2B,features/language_model-layers-3,-0.03423881868590858,0.0032336595345392343
EEG2,sub-01,whole_brain,56,0.56,Qwen3-VL-2B,features/language_model-layers-8,-0.02452094107769812,0.0005788994878781476
EEG2,sub-01,whole_brain,56,0.56,Qwen3-VL-2B,features/visual-blocks-10,0.016092542828818165,0.002250371942133116
EEG2,sub-01,whole_brain,56,0.56,Qwen3-VL-2B,features/visual-blocks-14,0.020055358427843062,0.0009260360738692852
EEG2,sub-01,whole_brain,56,0.56,Qwen3-VL-2B,features/visual-blocks-18,0.010627479652179592,0.0002785677743661397
EEG2,sub-01,whole_brain,56,0.56,Qwen3-VL-2B,features/visual-blocks-2,0.04569751678335373,-0.00854065347570613
EEG2,sub-01,whole_brain,56,0.56,Qwen3-VL-2B,features/visual-blocks-22,-0.002887900317916089,0.002962781762096033
EEG2,sub-01,whole_brain,56,0.56,Qwen3-VL-2B,features/visual-blocks-6,0.03522998839467365,-0.008305521680535638
EEG2,sub-01,whole_brain,58,0.58,ResNet152_adv,features/layer1-0,0.08259006847164058,-0.003594224643113529
EEG2,sub-01,whole_brain,58,0.58,ResNet152_adv,features/layer2-0,0.08615465847487959,-0.002719682917726339
EEG2,sub-01,whole_brain,58,0.58,ResNet152_adv,features/layer3-0,0.07573909359367326,-0.0070855290219020775
EEG2,sub-01,whole_brain,58,0.58,ResNet152_adv,features/layer3-10,0.04086893581786001,-0.004485212463056723
EEG2,sub-01,whole_brain,58,0.58,ResNet152_adv,features/layer3-15,0.017422648541654092,-0.0013642266614688975
EEG2,sub-01,whole_brain,58,0.58,ResNet152_adv,features/layer3-20,0.014354927545693296,-0.0024043091143725326
EEG2,sub-01,whole_brain,58,0.58,ResNet152_adv,features/layer3-25,0.006075838916421099,-0.0003984152708142653
EEG2,sub-01,whole_brain,58,0.58,ResNet152_adv,features/layer3-30,0.010510704219458827,-0.0003458556875700257
EEG2,sub-01,whole_brain,58,0.58,ResNet152_adv,features/layer3-5,0.04928523830241536,-0.009132101144685474
EEG2,sub-01,whole_brain,58,0.58,ResNet152_adv,features/layer4-1,0.004317754360286991,0.0024274168767920677
EEG2,sub-01,whole_brain,58,0.58,Qwen3-VL-2B,features/language_model-layers-11,-0.024231453776319023,9.931798697770881e-06
EEG2,sub-01,whole_brain,58,0.58,Qwen3-VL-2B,features/language_model-layers-16,-0.018275039782594354,0.0010107087678948522
EEG2,sub-01,whole_brain,58,0.58,Qwen3-VL-2B,features/language_model-layers-3,-0.02377717832580567,0.004741745039155705
EEG2,sub-01,whole_brain,58,0.58,Qwen3-VL-2B,features/language_model-layers-8,-0.018897727278861007,0.0022362981515514926
EEG2,sub-01,whole_brain,58,0.58,Qwen3-VL-2B,features/visual-blocks-10,7.660826055538473e-05,-0.0016305942908115202
EEG2,sub-01,whole_brain,58,0.58,Qwen3-VL-2B,features/visual-blocks-14,0.008630276487833285,-0.0021207967760903087
EEG2,sub-01,whole_brain,58,0.58,Qwen3-VL-2B,features/visual-blocks-18,0.002343540932185036,-0.0023286936615376417
EEG2,sub-01,whole_brain,58,0.58,Qwen3-VL-2B,features/visual-blocks-2,0.057935766167130406,-0.007704874780383703
EEG2,sub-01,whole_brain,58,0.58,Qwen3-VL-2B,features/visual-blocks-22,-0.001792750390125894,-0.0002828162511615573
EEG2,sub-01,whole_brain,58,0.58,Qwen3-VL-2B,features/visual-blocks-6,0.04667821621895702,-0.007312926467481204
EEG2,sub-01,whole_brain,60,0.6,ResNet152_adv,features/layer1-0,0.05323516977419862,-0.0035243561297088983
