dataset,subject,roi,time_idx,time_s,model,layer,RSA,CKA
EEG2,sub-01,whole_brain,60,0.6,ResNet152_adv,features/layer2-0,0.05744122404186284,-0.0016885460215077968
EEG2,sub-01,whole_brain,60,0.6,ResNet152_adv,features/layer3-0,0.05092879611885886,-0.007638268829449722
EEG2,sub-01,whole_brain,60,0.6,ResNet152_adv,features/layer3-10,0.023322044590279072,-0.006414217269235576
EEG2,sub-01,whole_brain,60,0.6,ResNet152_adv,features/layer3-15,0.009812669913958587,-0.001873651342359288
EEG2,sub-01,whole_brain,60,0.6,ResNet152_adv,features/layer3-20,0.008339456681650112,-0.0019138426253595682
EEG2,sub-01,whole_brain,60,0.6,ResNet152_adv,features/layer3-25,0.0013800176473212696,-0.00022785679622483443
EEG2,sub-01,whole_brain,60,0.6,ResNet152_adv,features/layer3-30,0.0028245473325325256,-0.0011281834250829702
EEG2,sub-01,whole_brain,60,0.6,ResNet152_adv,features/layer3-5,0.034906228572045596,-0.009422232238242493
EEG2,sub-01,whole_brain,60,0.6,ResNet152_adv,features/layer4-1,0.005230931290387384,0.0002214953238897985
EEG2,sub-01,whole_brain,60,0.6,Qwen3-VL-2B,features/language_model-layers-11,-0.0005735265645940338,-0.0018843195195805613
EEG2,sub-01,whole_brain,60,0.6,Qwen3-VL-2B,features/language_model-layers-16,0.0023884740522301198,-0.0006194596891297228
EEG2,sub-01,whole_brain,60,0.6,Qwen3-VL-2B,features/language_model-layers-3,-0.014130623618991324,0.005085507810109779
EEG2,sub-01,whole_brain,60,0.6,Qwen3-VL-2B,features/language_model-layers-8,-0.00786055460002787,0.0018962118169024826
EEG2,sub-01,whole_brain,60,0.6,Qwen3-VL-2B,features/visual-blocks-10,-0.0008625246122996791,-0.0031043055851965825
EEG2,sub-01,whole_brain,60,0.6,Qwen3-VL-2B,features/visual-blocks-14,0.004005519976807581,-0.003933450527637842
EEG2,sub-01,whole_brain,60,0.6,Qwen3-VL-2B,features/visual-blocks-18,0.002769667681240523,-0.0038932570256253155
EEG2,sub-01,whole_brain,60,0.6,Qwen3-VL-2B,features/visual-blocks-2,0.026310709242226775,-0.009253062521782447
EEG2,sub-01,whole_brain,60,0.6,Qwen3-VL-2B,features/visual-blocks-22,0.006086223444831522,-0.0016525736799989567
EEG2,sub-01,whole_brain,60,0.6,Qwen3-VL-2B,features/visual-blocks-6,0.023813787680085532,-0.00831181197812886
EEG2,sub-01,whole_brain,62,0.62,ResNet152_adv,features/layer1-0,0.03513665487651629,-0.007238607364748387
EEG2,sub-01,whole_brain,62,0.62,ResNet152_adv,features/layer2-0,0.04070134458128839,-0.006432849535539597
EEG2,sub-01,whole_brain,62,0.62,ResNet152_adv,features/layer3-0,0.042877966991756784,-0.011913995905404581
EEG2,sub-01,whole_brain,62,0.62,ResNet152_adv,features/layer3-10,0.01662408047190565,-0.01218266410928432
EEG2,sub-01,whole_brain,62,0.62,ResNet152_adv,features/layer3-15,0.008159350455767522,-0.007767671588414454
EEG2,sub-01,whole_brain,62,0.62,ResNet152_adv,features/layer3-20,0.0032816703828357765,-0.007530706295317103
EEG2,sub-01,whole_brain,62,0.62,ResNet152_adv,features/layer3-25,0.0022970877682917308,-0.005790299772273048
EEG2,sub-01,whole_brain,62,0.62,ResNet152_adv,features/layer3-30,0.0009244903173473687,-0.006354561306095342
EEG2,sub-01,whole_brain,62,0.62,ResNet152_adv,features/layer3-5,0.03033945527031069,-0.01455830742760247
EEG2,sub-01,whole_brain,62,0.62,ResNet152_adv,features/layer4-1,0.002928759787204287,-0.0035522964447781773
EEG2,sub-01,whole_brain,62,0.62,Qwen3-VL-2B,features/language_model-layers-11,-0.004514249499287245,-0.0038739426454757545
EEG2,sub-01,whole_brain,62,0.62,Qwen3-VL-2B,features/language_model-layers-16,-0.007131791589690408,-0.0025807569785587874
EEG2,sub-01,whole_brain,62,0.62,Qwen3-VL-2B,features/language_model-layers-3,-0.020834690896797355,0.001094712879881019
EEG2,sub-01,whole_brain,62,0.62,Qwen3-VL-2B,features/language_model-layers-8,-0.010421487972092932,-0.0015561730623937042
EEG2,sub-01,whole_brain,62,0.62,Qwen3-VL-2B,features/visual-blocks-10,0.006000744872238116,-0.005122735748323599
EEG2,sub-01,whole_brain,62,0.62,Qwen3-VL-2B,features/visual-blocks-14,0.014562064034699021,-0.006542577026896058
EEG2,sub-01,whole_brain,62,0.62,Qwen3-VL-2B,features/visual-blocks-18,0.010688236596824163,-0.006593625034779338
EEG2,sub-01,whole_brain,62,0.62,Qwen3-VL-2B,features/visual-blocks-2,0.019080601485712438,-0.010534495565613937
EEG2,sub-01,whole_brain,62,0.62,Qwen3-VL-2B,features/visual-blocks-22,0.003549290247940654,-0.004357105695349641
EEG2,sub-01,whole_brain,62,0.62,Qwen3-VL-2B,features/visual-blocks-6,0.01737491726171587,-0.009380802416829493
EEG2,sub-01,whole_brain,64,0.64,ResNet152_adv,features/layer1-0,0.07262680339416755,-0.009132888375246975
EEG2,sub-01,whole_brain,64,0.64,ResNet152_adv,features/layer2-0,0.07352850490365227,-0.008629222064222885
EEG2,sub-01,whole_brain,64,0.64,ResNet152_adv,features/layer3-0,0.06770216082042405,-0.0142389202528755
EEG2,sub-01,whole_brain,64,0.64,ResNet152_adv,features/layer3-10,0.03417569111130971,-0.012350578591316918
EEG2,sub-01,whole_brain,64,0.64,ResNet152_adv,features/layer3-15,0.0238817972769897,-0.008393817373708612
EEG2,sub-01,whole_brain,64,0.64,ResNet152_adv,features/layer3-20,0.01622196399827184,-0.006805856061077147
EEG2,sub-01,whole_brain,64,0.64,ResNet152_adv,features/layer3-25,0.018102509726004322,-0.00614285907588338
EEG2,sub-01,whole_brain,64,0.64,ResNet152_adv,features/layer3-30,0.01824521939348517,-0.006831745310499993
EEG2,sub-01,whole_brain,64,0.64,ResNet152_adv,features/layer3-5,0.04944852211615203,-0.01656101244278837
EEG2,sub-01,whole_brain,64,0.64,ResNet152_adv,features/layer4-1,0.006735146625533085,-0.0033387018185650446
EEG2,sub-01,whole_brain,64,0.64,Qwen3-VL-2B,features/language_model-layers-11,-0.011323742855757851,0.001075709673385051
EEG2,sub-01,whole_brain,64,0.64,Qwen3-VL-2B,features/language_model-layers-16,-0.01173859556330655,0.001078540847229946
EEG2,sub-01,whole_brain,64,0.64,Qwen3-VL-2B,features/language_model-layers-3,-0.022355648598904397,0.0036487047952812384
EEG2,sub-01,whole_brain,64,0.64,Qwen3-VL-2B,features/language_model-layers-8,-0.011536955807748299,0.0028691499464173235
EEG2,sub-01,whole_brain,64,0.64,Qwen3-VL-2B,features/visual-blocks-10,0.006287878159658773,-0.0010182696810934072
EEG2,sub-01,whole_brain,64,0.64,Qwen3-VL-2B,features/visual-blocks-14,0.00539010220812695,-0.0032492936979619455
EEG2,sub-01,whole_brain,64,0.64,Qwen3-VL-2B,features/visual-blocks-18,0.006925205455297444,-0.0037413530072675488
EEG2,sub-01,whole_brain,64,0.64,Qwen3-VL-2B,features/visual-blocks-2,0.027436358709024975,-0.00899388770711511
EEG2,sub-01,whole_brain,64,0.64,Qwen3-VL-2B,features/visual-blocks-22,0.009930143145414433,-0.0018487633179038918
EEG2,sub-01,whole_brain,64,0.64,Qwen3-VL-2B,features/visual-blocks-6,0.022372562994413744,-0.0073997038841880055
EEG2,sub-01,whole_brain,66,0.66,ResNet152_adv,features/layer1-0,0.045553402343973176,-0.015907961527759355
EEG2,sub-01,whole_brain,66,0.66,ResNet152_adv,features/layer2-0,0.05847460032310292,-0.0165564241545035
EEG2,sub-01,whole_brain,66,0.66,ResNet152_adv,features/layer3-0,0.0647985223084553,-0.018659529416563368
EEG2,sub-01,whole_brain,66,0.66,ResNet152_adv,features/layer3-10,0.014109235240211281,-0.015256167956709666
EEG2,sub-01,whole_brain,66,0.66,ResNet152_adv,features/layer3-15,-0.001437576175695244,-0.011670366604131326
EEG2,sub-01,whole_brain,66,0.66,ResNet152_adv,features/layer3-20,-0.009440433272123683,-0.010886820547596442
EEG2,sub-01,whole_brain,66,0.66,ResNet152_adv,features/layer3-25,-0.01077069924587419,-0.009617151910926852
EEG2,sub-01,whole_brain,66,0.66,ResNet152_adv,features/layer3-30,-0.009268943008069812,-0.01125721158572756
EEG2,sub-01,whole_brain,66,0.66,ResNet152_adv,features/layer3-5,0.03093976900381575,-0.018665588189903902
EEG2,sub-01,whole_brain,66,0.66,ResNet152_adv,features/layer4-1,0.0023498503099525832,-0.005436630742771812
EEG2,sub-01,whole_brain,66,0.66,Qwen3-VL-2B,features/language_model-layers-11,-0.014579115297469695,-0.0022477485318777354
EEG2,sub-01,whole_brain,66,0.66,Qwen3-VL-2B,features/language_model-layers-16,-0.011386966339310073,0.00013368957939319595
EEG2,sub-01,whole_brain,66,0.66,Qwen3-VL-2B,features/language_model-layers-3,-0.0359863152742739,-0.00254558738237591
EEG2,sub-01,whole_brain,66,0.66,Qwen3-VL-2B,features/language_model-layers-8,-0.0195897253442074,-0.0006454971146635242
EEG2,sub-01,whole_brain,66,0.66,Qwen3-VL-2B,features/visual-blocks-10,0.008200533993315814,0.0006267249121105122
EEG2,sub-01,whole_brain,66,0.66,Qwen3-VL-2B,features/visual-blocks-14,7.211462649413846e-05,-0.0018378263613889902
EEG2,sub-01,whole_brain,66,0.66,Qwen3-VL-2B,features/visual-blocks-18,0.0011941956939776398,-0.0021436827737117492
EEG2,sub-01,whole_brain,66,0.66,Qwen3-VL-2B,features/visual-blocks-2,0.013139654112267241,-0.008616058077172884
EEG2,sub-01,whole_brain,66,0.66,Qwen3-VL-2B,features/visual-blocks-22,-0.011188642201265914,-0.001644852441145256
EEG2,sub-01,whole_brain,66,0.66,Qwen3-VL-2B,features/visual-blocks-6,0.008883738243855115,-0.007686593859522577
EEG2,sub-01,whole_brain,68,0.68,ResNet152_adv,features/layer1-0,0.030772657544988126,-0.014319364431124072
EEG2,sub-01,whole_brain,68,0.68,ResNet152_adv,features/layer2-0,0.05035463602526372,-0.014191729711501809
EEG2,sub-01,whole_brain,68,0.68,ResNet152_adv,features/layer3-0,0.05512047331844919,-0.0174124280104725
EEG2,sub-01,whole_brain,68,0.68,ResNet152_adv,features/layer3-10,0.01495783314309748,-0.013899992575762637
EEG2,sub-01,whole_brain,68,0.68,ResNet152_adv,features/layer3-15,0.002781424716490504,-0.00934866712902709
EEG2,sub-01,whole_brain,68,0.68,ResNet152_adv,features/layer3-20,0.003260199087008229,-0.0076744278423586795
EEG2,sub-01,whole_brain,68,0.68,ResNet152_adv,features/layer3-25,0.0008901030753770177,-0.006614769958902302
EEG2,sub-01,whole_brain,68,0.68,ResNet152_adv,features/layer3-30,0.005896048997459631,-0.007619649733038855
EEG2,sub-01,whole_brain,68,0.68,ResNet152_adv,features/layer3-5,0.028430766766050684,-0.017391545478388306
EEG2,sub-01,whole_brain,68,0.68,ResNet152_adv,features/layer4-1,0.009968882184004128,-0.003353909924568779
EEG2,sub-01,whole_brain,68,0.68,Qwen3-VL-2B,features/language_model-layers-11,0.001633466393164527,-0.0004853612692846794
EEG2,sub-01,whole_brain,68,0.68,Qwen3-VL-2B,features/language_model-layers-16,0.001979046059237758,0.0017352346969229443
EEG2,sub-01,whole_brain,68,0.68,Qwen3-VL-2B,features/language_model-layers-3,-0.00268014007581591,-0.0011934454104675079
EEG2,sub-01,whole_brain,68,0.68,Qwen3-VL-2B,features/language_model-layers-8,0.0048612788972944125,7.782390164359414e-05
EEG2,sub-01,whole_brain,68,0.68,Qwen3-VL-2B,features/visual-blocks-10,0.02491867482203848,0.0028863359432927476
EEG2,sub-01,whole_brain,68,0.68,Qwen3-VL-2B,features/visual-blocks-14,0.02168748874997713,0.0006244352885736574
EEG2,sub-01,whole_brain,68,0.68,Qwen3-VL-2B,features/visual-blocks-18,0.017845847836075956,0.0009726614153906547
EEG2,sub-01,whole_brain,68,0.68,Qwen3-VL-2B,features/visual-blocks-2,0.023805785607126453,-0.009348486553352643
EEG2,sub-01,whole_brain,68,0.68,Qwen3-VL-2B,features/visual-blocks-22,0.001354224943934982,0.0024370935187495633
EEG2,sub-01,whole_brain,68,0.68,Qwen3-VL-2B,features/visual-blocks-6,0.022692545939665455,-0.008168916099605435
EEG2,sub-01,whole_brain,70,0.7,ResNet152_adv,features/layer1-0,0.017225883112539423,-0.012487576761368592
EEG2,sub-01,whole_brain,70,0.7,ResNet152_adv,features/layer2-0,0.030536069073894983,-0.013262170765647245
EEG2,sub-01,whole_brain,70,0.7,ResNet152_adv,features/layer3-0,0.02703532941518824,-0.016417005962775018
EEG2,sub-01,whole_brain,70,0.7,ResNet152_adv,features/layer3-10,-0.003623195356101939,-0.013382018586268604
EEG2,sub-01,whole_brain,70,0.7,ResNet152_adv,features/layer3-15,-0.010318710478904246,-0.010197074807443522
EEG2,sub-01,whole_brain,70,0.7,ResNet152_adv,features/layer3-20,-0.012596860092827653,-0.01054666375967779
EEG2,sub-01,whole_brain,70,0.7,ResNet152_adv,features/layer3-25,-0.009982198968206067,-0.00943637452726006
EEG2,sub-01,whole_brain,70,0.7,ResNet152_adv,features/layer3-30,-0.006833614984341791,-0.009135891055916227
EEG2,sub-01,whole_brain,70,0.7,ResNet152_adv,features/layer3-5,0.011284579060114987,-0.017047129343711383
EEG2,sub-01,whole_brain,70,0.7,ResNet152_adv,features/layer4-1,-0.006595881443943288,-0.004227410617854654
EEG2,sub-01,whole_brain,70,0.7,Qwen3-VL-2B,features/language_model-layers-11,-0.005187544044206807,-0.0010316389440357177
EEG2,sub-01,whole_brain,70,0.7,Qwen3-VL-2B,features/language_model-layers-16,-0.00010344344713625506,0.004034968377604717
EEG2,sub-01,whole_brain,70,0.7,Qwen3-VL-2B,features/language_model-layers-3,-0.0052032869785082845,0.0022864020694968387
EEG2,sub-01,whole_brain,70,0.7,Qwen3-VL-2B,features/language_model-layers-8,0.0012878846531372682,0.0017811329137848366
EEG2,sub-01,whole_brain,70,0.7,Qwen3-VL-2B,features/visual-blocks-10,-0.0011225244094184002,-0.001832876953620472
EEG2,sub-01,whole_brain,70,0.7,Qwen3-VL-2B,features/visual-blocks-14,0.00040233326578429274,-0.0028951429348286267
EEG2,sub-01,whole_brain,70,0.7,Qwen3-VL-2B,features/visual-blocks-18,0.004059066939045551,-0.0023616134076727374
EEG2,sub-01,whole_brain,70,0.7,Qwen3-VL-2B,features/visual-blocks-2,0.012833093625418393,-0.007958969817908999
EEG2,sub-01,whole_brain,70,0.7,Qwen3-VL-2B,features/visual-blocks-22,-0.005368474249588468,-0.0002323681551566546
EEG2,sub-01,whole_brain,70,0.7,Qwen3-VL-2B,features/visual-blocks-6,0.004048516159312949,-0.007341647768592991
EEG2,sub-01,whole_brain,72,0.72,ResNet152_adv,features/layer1-0,0.022546168639803743,-0.011522264550940759
EEG2,sub-01,whole_brain,72,0.72,ResNet152_adv,features/layer2-0,0.03773900290866292,-0.01270040169979149
EEG2,sub-01,whole_brain,72,0.72,ResNet152_adv,features/layer3-0,0.021626292982851077,-0.01566920052547685
EEG2,sub-01,whole_brain,72,0.72,ResNet152_adv,features/layer3-10,-0.008884803449180396,-0.013172845756943259
EEG2,sub-01,whole_brain,72,0.72,ResNet152_adv,features/layer3-15,-0.017918156401635372,-0.011065507390229653
EEG2,sub-01,whole_brain,72,0.72,ResNet152_adv,features/layer3-20,-0.01745646520110764,-0.010672446627738266
EEG2,sub-01,whole_brain,72,0.72,ResNet152_adv,features/layer3-25,-0.019504149103911083,-0.00862234306537735
EEG2,sub-01,whole_brain,72,0.72,ResNet152_adv,features/layer3-30,-0.011511079054405694,-0.007963774174733403
EEG2,sub-01,whole_brain,72,0.72,ResNet152_adv,features/layer3-5,0.0026902166814394834,-0.017096116671735807
EEG2,sub-01,whole_brain,72,0.72,ResNet152_adv,features/layer4-1,-0.017651824378232074,-0.003372283354676648
EEG2,sub-01,whole_brain,72,0.72,Qwen3-VL-2B,features/language_model-layers-11,-0.025896553919231447,0.00033927593697232063
EEG2,sub-01,whole_brain,72,0.72,Qwen3-VL-2B,features/language_model-layers-16,-0.020207232834220334,0.003032455696874941
EEG2,sub-01,whole_brain,72,0.72,Qwen3-VL-2B,features/language_model-layers-3,-0.01738460744798126,0.001111228586345116
EEG2,sub-01,whole_brain,72,0.72,Qwen3-VL-2B,features/language_model-layers-8,-0.011264653740174648,0.001099694805483991
EEG2,sub-01,whole_brain,72,0.72,Qwen3-VL-2B,features/visual-blocks-10,-0.01325718499720871,-0.0026662898334311384
EEG2,sub-01,whole_brain,72,0.72,Qwen3-VL-2B,features/visual-blocks-14,-0.016195512717027055,-0.004365550483627542
EEG2,sub-01,whole_brain,72,0.72,Qwen3-VL-2B,features/visual-blocks-18,-0.015008070303115358,-0.00390943396868159
EEG2,sub-01,whole_brain,72,0.72,Qwen3-VL-2B,features/visual-blocks-2,0.0010634395559477707,-0.006282297306191464
EEG2,sub-01,whole_brain,72,0.72,Qwen3-VL-2B,features/visual-blocks-22,-0.024267895985436022,-0.0015516965464040413
EEG2,sub-01,whole_brain,72,0.72,Qwen3-VL-2B,features/visual-blocks-6,-0.004756824814796542,-0.006074310015051457
EEG2,sub-01,whole_brain,74,0.74,ResNet152_adv,features/layer1-0,0.03221900897801782,-0.011127085957132002
EEG2,sub-01,whole_brain,74,0.74,ResNet152_adv,features/layer2-0,0.03553986079119661,-0.013221500354526647
EEG2,sub-01,whole_brain,74,0.74,ResNet152_adv,features/layer3-0,0.01813258208073249,-0.017512722740477077
EEG2,sub-01,whole_brain,74,0.74,ResNet152_adv,features/layer3-10,-0.011846998388797,-0.017091815162115328
EEG2,sub-01,whole_brain,74,0.74,ResNet152_adv,features/layer3-15,-0.010990024285045016,-0.014124148272456947
EEG2,sub-01,whole_brain,74,0.74,ResNet152_adv,features/layer3-20,-0.011711703120671777,-0.013307926523858154
EEG2,sub-01,whole_brain,74,0.74,ResNet152_adv,features/layer3-25,-0.010656830004428713,-0.01155001541731702
EEG2,sub-01,whole_brain,74,0.74,ResNet152_adv,features/layer3-30,-0.0062889420447798374,-0.010414637493248152
EEG2,sub-01,whole_brain,74,0.74,ResNet152_adv,features/layer3-5,0.006412799852348116,-0.021201798089966195
EEG2,sub-01,whole_brain,74,0.74,ResNet152_adv,features/layer4-1,-0.012063790417463116,-0.0018897498586027868
EEG2,sub-01,whole_brain,74,0.74,Qwen3-VL-2B,features/language_model-layers-11,-0.027943335157146348,-0.0037819286145356003
EEG2,sub-01,whole_brain,74,0.74,Qwen3-VL-2B,features/language_model-layers-16,-0.01959730921545259,-0.0013299234032732488
EEG2,sub-01,whole_brain,74,0.74,Qwen3-VL-2B,features/language_model-layers-3,-0.0310572110087112,-0.0026793155851817735
EEG2,sub-01,whole_brain,74,0.74,Qwen3-VL-2B,features/language_model-layers-8,-0.018418794243246484,-0.0030416306296381923
EEG2,sub-01,whole_brain,74,0.74,Qwen3-VL-2B,features/visual-blocks-10,-0.004349325475709597,-0.005243422336540123
EEG2,sub-01,whole_brain,74,0.74,Qwen3-VL-2B,features/visual-blocks-14,-0.0033245460491211983,-0.006576628722813411
EEG2,sub-01,whole_brain,74,0.74,Qwen3-VL-2B,features/visual-blocks-18,-0.0062758362724570985,-0.00575061787737113
EEG2,sub-01,whole_brain,74,0.74,Qwen3-VL-2B,features/visual-blocks-2,-0.00048717093785570123,-0.006265488403839468
EEG2,sub-01,whole_brain,74,0.74,Qwen3-VL-2B,features/visual-blocks-22,-0.018319486022897215,-0.002505999522145896
EEG2,sub-01,whole_brain,74,0.74,Qwen3-VL-2B,features/visual-blocks-6,-0.014131255124288391,-0.005996516259745154
EEG2,sub-01,whole_brain,76,0.76,ResNet152_adv,features/layer1-0,0.06167541129644341,-0.010495432882674863
EEG2,sub-01,whole_brain,76,0.76,ResNet152_adv,features/layer2-0,0.04903669374369007,-0.012233826060599973
EEG2,sub-01,whole_brain,76,0.76,ResNet152_adv,features/layer3-0,0.028613231031981615,-0.01591864961615353
EEG2,sub-01,whole_brain,76,0.76,ResNet152_adv,features/layer3-10,0.0015066659981027653,-0.013429543012745598
EEG2,sub-01,whole_brain,76,0.76,ResNet152_adv,features/layer3-15,-0.0007133081439868762,-0.00862873139666838
EEG2,sub-01,whole_brain,76,0.76,ResNet152_adv,features/layer3-20,-0.0004661860542932209,-0.0071344355133448
EEG2,sub-01,whole_brain,76,0.76,ResNet152_adv,features/layer3-25,-0.0004026920476493692,-0.005485505798355244
EEG2,sub-01,whole_brain,76,0.76,ResNet152_adv,features/layer3-30,0.0027650682420238435,-0.005249704007540074
EEG2,sub-01,whole_brain,76,0.76,ResNet152_adv,features/layer3-5,0.0185241498927468,-0.01830505683088896
EEG2,sub-01,whole_brain,76,0.76,ResNet152_adv,features/layer4-1,-0.01125297564917771,0.004566359547078296
EEG2,sub-01,whole_brain,76,0.76,Qwen3-VL-2B,features/language_model-layers-11,-0.028367018802061068,0.0022457472007449734
EEG2,sub-01,whole_brain,76,0.76,Qwen3-VL-2B,features/language_model-layers-16,-0.019543140808574132,0.0055754205701933224
EEG2,sub-01,whole_brain,76,0.76,Qwen3-VL-2B,features/language_model-layers-3,-0.047266670521442185,0.004782249663378926
EEG2,sub-01,whole_brain,76,0.76,Qwen3-VL-2B,features/language_model-layers-8,-0.030116837270279202,0.003963452176463122
EEG2,sub-01,whole_brain,76,0.76,Qwen3-VL-2B,features/visual-blocks-10,-4.8136153223620364e-05,-0.005277850468380377
EEG2,sub-01,whole_brain,76,0.76,Qwen3-VL-2B,features/visual-blocks-14,0.01451929703629559,-0.006923366171917673
EEG2,sub-01,whole_brain,76,0.76,Qwen3-VL-2B,features/visual-blocks-18,0.01634112272394374,-0.005250133808405214
EEG2,sub-01,whole_brain,76,0.76,Qwen3-VL-2B,features/visual-blocks-2,0.014070729835131506,-0.004280359836141647
EEG2,sub-01,whole_brain,76,0.76,Qwen3-VL-2B,features/visual-blocks-22,-0.014383655917302066,-0.0014108915296613621
EEG2,sub-01,whole_brain,76,0.76,Qwen3-VL-2B,features/visual-blocks-6,0.001544257071160544,-0.003297717613557319
EEG2,sub-01,whole_brain,78,0.78,ResNet152_adv,features/layer1-0,0.093374427882722,-0.01251598239474826
EEG2,sub-01,whole_brain,78,0.78,ResNet152_adv,features/layer2-0,0.07907102373531673,-0.014391310559424473
EEG2,sub-01,whole_brain,78,0.78,ResNet152_adv,features/layer3-0,0.04188955178325937,-0.015451622629678342
EEG2,sub-01,whole_brain,78,0.78,ResNet152_adv,features/layer3-10,0.022274811384676307,-0.012536112472027208
EEG2,sub-01,whole_brain,78,0.78,ResNet152_adv,features/layer3-15,0.014636119203027431,-0.008993422612624606
EEG2,sub-01,whole_brain,78,0.78,ResNet152_adv,features/layer3-20,0.013196405609092464,-0.008657109974917143
EEG2,sub-01,whole_brain,78,0.78,ResNet152_adv,features/layer3-25,0.009810458134873771,-0.0069244894320276565
EEG2,sub-01,whole_brain,78,0.78,ResNet152_adv,features/layer3-30,0.016664492302123655,-0.007244623107139336
EEG2,sub-01,whole_brain,78,0.78,ResNet152_adv,features/layer3-5,0.035140064418870604,-0.017322913005672572
EEG2,sub-01,whole_brain,78,0.78,ResNet152_adv,features/layer4-1,-0.017179668718313848,0.0006196324297138545
EEG2,sub-01,whole_brain,78,0.78,Qwen3-VL-2B,features/language_model-layers-11,-0.0032204474243755967,0.0007526896889923728
EEG2,sub-01,whole_brain,78,0.78,Qwen3-VL-2B,features/language_model-layers-16,-0.006306794797896101,0.00499362194618772
EEG2,sub-01,whole_brain,78,0.78,Qwen3-VL-2B,features/language_model-layers-3,-0.03205257968256554,0.0019614492712381653
EEG2,sub-01,whole_brain,78,0.78,Qwen3-VL-2B,features/language_model-layers-8,-0.012173212525881208,0.002536723519829164
EEG2,sub-01,whole_brain,78,0.78,Qwen3-VL-2B,features/visual-blocks-10,0.00788256261901703,-0.0039065782147226615
EEG2,sub-01,whole_brain,78,0.78,Qwen3-VL-2B,features/visual-blocks-14,0.021747142046533278,-0.0053108495871433525
EEG2,sub-01,whole_brain,78,0.78,Qwen3-VL-2B,features/visual-blocks-18,0.026827535688323686,-0.004270569647624377
EEG2,sub-01,whole_brain,78,0.78,Qwen3-VL-2B,features/visual-blocks-2,0.033689440492838146,-0.008901161454887766
EEG2,sub-01,whole_brain,78,0.78,Qwen3-VL-2B,features/visual-blocks-22,-0.0037874334125324637,-0.0015196010262374668
EEG2,sub-01,whole_brain,78,0.78,Qwen3-VL-2B,features/visual-blocks-6,0.020326165428857717,-0.008039971826063022
